"subplot_id","species_richness","shannon_diversity","simpson_diversity","pielou_evenness","exp_shannon","inv_simpson","site","CV","CV_rf","SV","CHV","CHV_nopca","image_type","year"
"1_1",8,1.53664989748816,0.65625,0.7389723955629,4.64898956198259,1.52380952380952,"NSABHC0009",0.321648927,0.406832415,0.044998905,7.12e-08,0.000444847,"unmasked",2016
"1_1",8,1.53664989748816,0.65625,0.7389723955629,4.64898956198259,1.52380952380952,"NSABHC0009",0.241106598,0.301477297,0.017472864,1.42e-07,0.000301851,"masked",2016
"1_2",12,2.28067714658592,0.877126654064272,0.917812001823288,9.78330289723431,1.14008620689655,"NSABHC0009",0.326376201,0.409687422,0.030415812,6.71e-08,0.000450834,"unmasked",2016
"1_2",12,2.28067714658592,0.877126654064272,0.917812001823288,9.78330289723431,1.14008620689655,"NSABHC0009",0.236186624,0.295164859,0.012134152,1.25e-07,0.000290118,"masked",2016
"1_3",14,2.52086690884447,0.909722222222222,0.95521490971626,12.4393757955369,1.09923664122137,"NSABHC0009",0.320349349,0.383100555,0.026959924,5.56e-08,0.000243366,"unmasked",2016
"1_3",14,2.52086690884447,0.909722222222222,0.95521490971626,12.4393757955369,1.09923664122137,"NSABHC0009",0.224423478,0.280616547,0.009508761,9.82e-08,0.000150213,"masked",2016
"1_4",18,2.60397186909987,0.89469387755102,0.900912438680635,13.5173205810591,1.11770072992701,"NSABHC0009",0.27130168,0.326518478,0.014517338,4.39e-08,0.000293161,"unmasked",2016
"1_4",18,2.60397186909987,0.89469387755102,0.900912438680635,13.5173205810591,1.11770072992701,"NSABHC0009",0.220808484,0.275927264,0.008866412,8.78e-08,0.00019427,"masked",2016
"1_5",15,2.55870293251402,0.912109375,0.944850627758893,12.9190495643018,1.09635974304069,"NSABHC0009",0.300021021,0.34414103,0.024863485,5.92e-08,0.000394957,"unmasked",2016
"1_5",15,2.55870293251402,0.912109375,0.944850627758893,12.9190495643018,1.09635974304069,"NSABHC0009",0.247140833,0.308901765,0.014100689,1.19e-07,0.000258348,"masked",2016
"2_1",5,1.46813993901621,0.743801652892562,0.912206632932989,4.34115281760506,1.34444444444444,"NSABHC0009",0.323227258,0.41281753,0.049319754,1.04e-07,0.000901869,"unmasked",2016
"2_1",5,1.46813993901621,0.743801652892562,0.912206632932989,4.34115281760506,1.34444444444444,"NSABHC0009",0.268590698,0.335815698,0.019511386,1.8e-07,0.000528914,"masked",2016
"2_2",17,2.61579431610105,0.911614317019722,0.923260622638501,13.6780767806447,1.09695512820513,"NSABHC0009",0.32301505,0.405720351,0.023634818,5.16e-08,0.000389788,"unmasked",2016
"2_2",17,2.61579431610105,0.911614317019722,0.923260622638501,13.6780767806447,1.09695512820513,"NSABHC0009",0.227274862,0.284194329,0.009320016,9.05e-08,0.000234384,"masked",2016
"2_3",16,2.49577921720071,0.89554419284149,0.900162074952302,12.1311826628393,1.11663947797716,"NSABHC0009",0.249958708,0.2965474,0.011207198,7.07e-08,0.000552999,"unmasked",2016
"2_3",16,2.49577921720071,0.89554419284149,0.900162074952302,12.1311826628393,1.11663947797716,"NSABHC0009",0.207553293,0.259271344,0.007379271,1.31e-07,0.000313873,"masked",2016
"2_4",14,2.27060953331103,0.859410430839002,0.860386588737749,9.68530252976321,1.16358839050132,"NSABHC0009",0.193891058,0.204357314,0.006484496,2.83e-08,0.000166588,"unmasked",2016
"2_4",14,2.27060953331103,0.859410430839002,0.860386588737749,9.68530252976321,1.16358839050132,"NSABHC0009",0.179860934,0.224795526,0.005620136,5.66e-08,0.000112895,"masked",2016
"2_5",10,2.12205774606,0.863636363636364,0.921597969393911,8.3482985034792,1.15789473684211,"NSABHC0009",0.296644384,0.352363109,0.023246939,6.78e-08,0.00048249,"unmasked",2016
"2_5",10,2.12205774606,0.863636363636364,0.921597969393911,8.3482985034792,1.15789473684211,"NSABHC0009",0.245656425,0.307088424,0.014058313,1.4e-07,0.000341396,"masked",2016
"3_1",3,1.03972077083992,0.625,0.946394630357186,2.82842712474619,1.6,"NSABHC0009",0.232096671,0.280325853,0.031809383,5.59e-08,0.000402376,"unmasked",2016
"3_1",3,1.03972077083992,0.625,0.946394630357186,2.82842712474619,1.6,"NSABHC0009",0.218166756,0.27277108,0.016280593,1.06e-07,0.000275158,"masked",2016
"3_2",16,2.55036234424845,0.904844290657439,0.919848776629297,12.8117452039033,1.10516252390057,"NSABHC0009",0.246913782,0.309990941,0.012607088,4.22e-08,0.000289959,"unmasked",2016
"3_2",16,2.55036234424845,0.904844290657439,0.919848776629297,12.8117452039033,1.10516252390057,"NSABHC0009",0.195870712,0.244829587,0.007634159,9.07e-08,0.0002089,"masked",2016
"3_3",11,2.10191034330972,0.840277777777778,0.876564697029812,8.18178501097674,1.1900826446281,"NSABHC0009",0.226965058,0.266087217,0.010986008,8.24e-08,0.000617945,"unmasked",2016
"3_3",11,2.10191034330972,0.840277777777778,0.876564697029812,8.18178501097674,1.1900826446281,"NSABHC0009",0.19006601,0.23758771,0.007246283,1.35e-07,0.000300672,"masked",2016
"3_4",12,2.21746506106769,0.861340679522498,0.892373587256035,9.18402040219127,1.16098081023454,"NSABHC0009",0.231177899,0.266432911,0.010224164,9.32e-08,0.001017658,"unmasked",2016
"3_4",12,2.21746506106769,0.861340679522498,0.892373587256035,9.18402040219127,1.16098081023454,"NSABHC0009",0.186779223,0.233387657,0.006411529,1.54e-07,0.000465426,"masked",2016
"3_5",10,2.1081697690535,0.855,0.91556649761519,8.23315890450298,1.16959064327485,"NSABHC0009",0.247204576,0.291721099,0.015562823,4.28e-08,0.000269981,"unmasked",2016
"3_5",10,2.1081697690535,0.855,0.91556649761519,8.23315890450298,1.16959064327485,"NSABHC0009",0.219492495,0.274313866,0.011448592,8.77e-08,0.000190101,"masked",2016
"4_1",13,2.44166056533043,0.90249433106576,0.951933245086321,11.4921083035706,1.10804020100503,"NSABHC0009",0.282894242,0.339751341,0.027567543,9.28e-08,0.000690635,"unmasked",2016
"4_1",13,2.44166056533043,0.90249433106576,0.951933245086321,11.4921083035706,1.10804020100503,"NSABHC0009",0.236293795,0.295367676,0.01316299,1.44e-07,0.000322581,"masked",2016
"4_2",12,2.35946568748707,0.893424036281179,0.949518843167958,10.5852940860843,1.11928934010152,"NSABHC0009",0.331064398,0.384156704,0.025283573,4.07e-08,0.000261254,"unmasked",2016
"4_2",12,2.35946568748707,0.893424036281179,0.949518843167958,10.5852940860843,1.11928934010152,"NSABHC0009",0.219899362,0.274924148,0.008476373,7.09e-08,0.00015977,"masked",2016
"4_3",10,1.94365986469901,0.820301783264746,0.844120753935599,6.98426571944811,1.2190635451505,"NSABHC0009",0.274403795,0.310700437,0.015218468,7.9e-08,0.000545691,"unmasked",2016
"4_3",10,1.94365986469901,0.820301783264746,0.844120753935599,6.98426571944811,1.2190635451505,"NSABHC0009",0.205875547,0.257380372,0.007561527,1.37e-07,0.000302742,"masked",2016
"4_4",7,1.69240886298655,0.769230769230769,0.869726109300663,5.43255122783702,1.3,"NSABHC0009",0.282303328,0.337695743,0.017112016,8.76e-08,0.000754773,"unmasked",2016
"4_4",7,1.69240886298655,0.769230769230769,0.869726109300663,5.43255122783702,1.3,"NSABHC0009",0.213418441,0.266702762,0.008508581,1.41e-07,0.000390308,"masked",2016
"4_5",15,2.54334766996202,0.9056,0.93918039958301,12.7221894536869,1.10424028268551,"NSABHC0009",0.310083068,0.328451877,0.017989021,7.88e-08,0.00076504,"unmasked",2016
"4_5",15,2.54334766996202,0.9056,0.93918039958301,12.7221894536869,1.10424028268551,"NSABHC0009",0.223170958,0.278800791,0.008575932,1.44e-07,0.000451007,"masked",2016
"5_1",12,2.32218794280707,0.882716049382716,0.934517175124137,10.1979624732045,1.13286713286713,"NSABHC0009",0.307032461,0.358358678,0.024995329,4.7e-08,0.000307357,"unmasked",2016
"5_1",12,2.32218794280707,0.882716049382716,0.934517175124137,10.1979624732045,1.13286713286713,"NSABHC0009",0.231806074,0.28972603,0.01045748,8.35e-08,0.000185949,"masked",2016
"5_2",6,1.49104260869242,0.72,0.832166724551933,4.4417240858336,1.38888888888889,"NSABHC0009",0.305786832,0.368881774,0.018940149,4.97e-08,0.000299096,"unmasked",2016
"5_2",6,1.49104260869242,0.72,0.832166724551933,4.4417240858336,1.38888888888889,"NSABHC0009",0.211629528,0.264533499,0.007283462,8.52e-08,0.000170536,"masked",2016
"5_3",6,1.45559918997694,0.716553287981859,0.812385375925521,4.28705145443084,1.39556962025316,"NSABHC0009",0.257493455,0.283993003,0.012398936,2.96e-08,0.000205205,"unmasked",2016
"5_3",6,1.45559918997694,0.716553287981859,0.812385375925521,4.28705145443084,1.39556962025316,"NSABHC0009",0.210211149,0.262787064,0.007610128,5.34e-08,0.000128118,"masked",2016
"5_4",13,2.30494437389714,0.881542699724518,0.898631533286209,10.0236206619628,1.134375,"NSABHC0009",0.325210658,0.367417107,0.020565028,5.52e-08,0.000416415,"unmasked",2016
"5_4",13,2.30494437389714,0.881542699724518,0.898631533286209,10.0236206619628,1.134375,"NSABHC0009",0.220066262,0.275071038,0.008248595,1.03e-07,0.000264289,"masked",2016
"5_5",11,2.10556124211643,0.842249657064472,0.878087240090022,8.21171047428937,1.18729641693811,"NSABHC0009",0.351478043,0.420840857,0.038657334,5.86e-08,0.000477026,"unmasked",2016
"5_5",11,2.10556124211643,0.842249657064472,0.878087240090022,8.21171047428937,1.18729641693811,"NSABHC0009",0.244642006,0.305931742,0.013218737,1.04e-07,0.000287746,"masked",2016
"1_1",6,1.67698777432242,0.790123456790123,0.935944697445866,5.34941802342378,1.265625,"NSABHC0012",0.232189567,0.290330132,0.021260742,4.71e-08,0.000223591,"unmasked",2016
"1_1",6,1.67698777432242,0.790123456790123,0.935944697445866,5.34941802342378,1.265625,"NSABHC0012",0.161940608,0.202501714,0.008781209,5.17e-08,0.00014436,"masked",2016
"1_2",8,1.95125950414396,0.840236686390533,0.938357470038648,7.03754581904662,1.19014084507042,"NSABHC0012",0.207072714,0.258691786,0.0150551,5.41e-08,0.000249943,"unmasked",2016
"1_2",8,1.95125950414396,0.840236686390533,0.938357470038648,7.03754581904662,1.19014084507042,"NSABHC0012",0.158958,0.198647383,0.008631755,5.63e-08,0.000163741,"masked",2016
"1_3",7,1.53530701758817,0.715,0.788991731367208,4.64275071729169,1.3986013986014,"NSABHC0012",0.252194473,0.315232526,0.027072212,7.96e-08,0.000383296,"unmasked",2016
"1_3",7,1.53530701758817,0.715,0.788991731367208,4.64275071729169,1.3986013986014,"NSABHC0012",0.193000197,0.24120482,0.014292631,9.14e-08,0.000259371,"masked",2016
"1_4",7,1.30206139187297,0.57617728531856,0.669127190947171,3.6768683273471,1.73557692307692,"NSABHC0012",0.179133674,0.223985412,0.014579415,4.63e-08,0.000195359,"unmasked",2016
"1_4",7,1.30206139187297,0.57617728531856,0.669127190947171,3.6768683273471,1.73557692307692,"NSABHC0012",0.168601823,0.210779171,0.012802289,6.72e-08,0.000171849,"masked",2016
"1_5",8,1.98133251472398,0.8515625,0.952819531114783,7.25240047977867,1.1743119266055,"NSABHC0012",0.159212794,0.199046945,0.014759575,4.43e-08,0.000185692,"unmasked",2016
"1_5",8,1.98133251472398,0.8515625,0.952819531114783,7.25240047977867,1.1743119266055,"NSABHC0012",0.148937874,0.186192994,0.012243576,5.86e-08,0.000151882,"masked",2016
"2_1",12,2.23269447718707,0.853185595567867,0.898502355159921,9.3249581462972,1.17207792207792,"NSABHC0012",0.153859306,0.192281366,0.00815053,3.76e-08,0.000175451,"unmasked",2016
"2_1",12,2.23269447718707,0.853185595567867,0.898502355159921,9.3249581462972,1.17207792207792,"NSABHC0012",0.148551391,0.185741568,0.007730686,5.13e-08,0.000149948,"masked",2016
"2_2",14,2.20209030524857,0.836734693877551,0.834423064833384,9.04389826310449,1.19512195121951,"NSABHC0012",0.16992117,0.212398469,0.010728374,4.93e-08,0.000254587,"unmasked",2016
"2_2",14,2.20209030524857,0.836734693877551,0.834423064833384,9.04389826310449,1.19512195121951,"NSABHC0012",0.16372283,0.204694492,0.010059315,6.66e-08,0.000210019,"masked",2016
"2_3",9,1.92153253594294,0.822314049586777,0.874527144727503,6.83141984748176,1.21608040201005,"NSABHC0012",0.195664746,0.244586416,0.015829135,5.49e-08,0.000279095,"unmasked",2016
"2_3",9,1.92153253594294,0.822314049586777,0.874527144727503,6.83141984748176,1.21608040201005,"NSABHC0012",0.181871782,0.227314936,0.013375092,7.8e-08,0.000240842,"masked",2016
"2_4",4,1.27703425946614,0.693877551020408,0.921185496588554,3.58598882705695,1.44117647058824,"NSABHC0012",0.214816316,0.268491101,0.035764361,6.51e-08,0.000285258,"unmasked",2016
"2_4",4,1.27703425946614,0.693877551020408,0.921185496588554,3.58598882705695,1.44117647058824,"NSABHC0012",0.174121794,0.217677306,0.017442401,8.14e-08,0.000211608,"masked",2016
"2_5",6,1.74786809746676,0.816326530612245,0.975503759006108,5.74234749205346,1.225,"NSABHC0012",0.185696094,0.232091024,0.036762712,5.12e-08,0.000267232,"unmasked",2016
"2_5",6,1.74786809746676,0.816326530612245,0.975503759006108,5.74234749205346,1.225,"NSABHC0012",0.164027294,0.205000635,0.019333068,6.77e-08,0.000222187,"masked",2016
"3_1",10,1.99864208199156,0.823045267489712,0.867999227508561,7.3790291759989,1.215,"NSABHC0012",0.183398477,0.229232371,0.014599039,6.22e-08,0.00038424,"unmasked",2016
"3_1",10,1.99864208199156,0.823045267489712,0.867999227508561,7.3790291759989,1.215,"NSABHC0012",0.169765197,0.212227856,0.012199388,8.42e-08,0.000318128,"masked",2016
"3_2",9,1.5507721843811,0.661117717003567,0.705786836892732,4.71510971129052,1.51258992805755,"NSABHC0012",0.189042155,0.236290109,0.013366215,4.83e-08,0.000278205,"unmasked",2016
"3_2",9,1.5507721843811,0.661117717003567,0.705786836892732,4.71510971129052,1.51258992805755,"NSABHC0012",0.182775928,0.228496186,0.012647866,6.55e-08,0.00023203,"masked",2016
"3_3",10,1.98653023662105,0.82,0.862739119898485,7.29019457707424,1.21951219512195,"NSABHC0012",0.18036956,0.225428222,0.013472271,1.11e-07,0.000432467,"unmasked",2016
"3_3",10,1.98653023662105,0.82,0.862739119898485,7.29019457707424,1.21951219512195,"NSABHC0012",0.169871741,0.212296426,0.011862555,7.67e-08,0.000190151,"masked",2016
"3_4",8,1.80189240065887,0.791111111111111,0.866527076882021,6.06110666053591,1.26404494382022,"NSABHC0012",0.218934071,0.273703503,0.031038974,7.99e-08,0.000372182,"unmasked",2016
"3_4",8,1.80189240065887,0.791111111111111,0.866527076882021,6.06110666053591,1.26404494382022,"NSABHC0012",0.172765535,0.215971924,0.015464189,1.04e-07,0.000295037,"masked",2016
"3_5",10,2.06364957047885,0.8359375,0.896231621040982,7.87465654540617,1.19626168224299,"NSABHC0012",0.221403321,0.276788386,0.033442844,5.43e-08,0.000253545,"unmasked",2016
"3_5",10,2.06364957047885,0.8359375,0.896231621040982,7.87465654540617,1.19626168224299,"NSABHC0012",0.172257981,0.215345303,0.015888203,7.05e-08,0.000193537,"masked",2016
"4_2",10,1.67262544615032,0.677685950413223,0.726412001554049,5.3261329320071,1.47560975609756,"NSABHC0012",0.170277919,0.212802212,0.013660828,4.54e-08,0.000241161,"unmasked",2016
"4_2",10,1.67262544615032,0.677685950413223,0.726412001554049,5.3261329320071,1.47560975609756,"NSABHC0012",0.159055043,0.198754846,0.011656804,6.23e-08,0.000202206,"masked",2016
"4_3",10,2.19722457733622,0.876543209876543,0.954242509439325,9,1.14084507042254,"NSABHC0012",0.153544933,0.191927745,0.010731383,2.73e-08,0.000105561,"unmasked",2016
"4_3",10,2.19722457733622,0.876543209876543,0.954242509439325,9,1.14084507042254,"NSABHC0012",0.14905916,0.186317239,0.010024673,4.11e-08,9.63e-05,"masked",2016
"4_4",7,1.76948841531069,0.807256235827664,0.909337163470641,5.86785069081537,1.23876404494382,"NSABHC0012",0.195225561,0.244047322,0.022228622,5.41e-08,0.000259811,"unmasked",2016
"4_4",7,1.76948841531069,0.807256235827664,0.909337163470641,5.86785069081537,1.23876404494382,"NSABHC0012",0.157063148,0.196272825,0.012522118,7.11e-08,0.000202854,"masked",2016
"4_5",6,1.54197643276282,0.734375,0.860593433016517,4.67381863664292,1.36170212765957,"NSABHC0012",0.172794874,0.215939515,0.011209612,4.46e-08,0.000199323,"unmasked",2016
"4_5",6,1.54197643276282,0.734375,0.860593433016517,4.67381863664292,1.36170212765957,"NSABHC0012",0.162859487,0.203534242,0.009829583,6.04e-08,0.000163806,"masked",2016
"5_3",9,2.06206954130016,0.858024691358025,0.938488292261909,7.86222418262669,1.16546762589928,"NSABHC0012",0.145715848,0.182125767,0.010497118,5.04e-08,0.000267425,"unmasked",2016
"5_3",9,2.06206954130016,0.858024691358025,0.938488292261909,7.86222418262669,1.16546762589928,"NSABHC0012",0.1428865,0.178571059,0.010037668,7.41e-08,0.000238462,"masked",2016
"5_4",9,1.69465715322607,0.724279835390947,0.771271708275068,5.44477892028835,1.38068181818182,"NSABHC0012",0.212190614,0.265248384,0.020599391,6.87e-08,0.000416039,"unmasked",2016
"5_4",9,1.69465715322607,0.724279835390947,0.771271708275068,5.44477892028835,1.38068181818182,"NSABHC0012",0.207651859,0.259579938,0.02014838,1.01e-07,0.000371993,"masked",2016
"5_5",9,1.70305467680642,0.714876033057851,0.775093585959746,5.49069409672791,1.39884393063584,"NSABHC0012",0.183580916,0.229453198,0.014246445,4.79e-08,0.000230161,"unmasked",2016
"5_5",9,1.70305467680642,0.714876033057851,0.775093585959746,5.49069409672791,1.39884393063584,"NSABHC0012",0.176488185,0.220568395,0.01345927,7.05e-08,0.000202322,"masked",2016
"1_1",3,0.995026990179521,0.592592592592593,0.905712598013837,2.70479734326014,1.6875,"NSABHC0009",0.401262878,0.481514585,0.004902914,1.25e-09,1.65e-07,"unmasked",2024
"1_1",3,0.995026990179521,0.592592592592593,0.905712598013837,2.70479734326014,1.6875,"NSABHC0009",0.299350158,0.359174436,0.00176031,1.69e-09,4.71e-08,"masked",2024
"1_2",5,1.35923670066501,0.68,0.844541246458714,3.89322047476173,1.47058823529412,"NSABHC0009",0.366651774,0.439988331,0.003714732,1.15e-09,1.37e-07,"unmasked",2024
"1_2",5,1.35923670066501,0.68,0.844541246458714,3.89322047476173,1.47058823529412,"NSABHC0009",0.287495296,0.345010973,0.00173788,1.79e-09,5.3e-08,"masked",2024
"1_3",8,1.808045719584,0.7890625,0.86948619778145,6.0985175654302,1.26732673267327,"NSABHC0009",0.350423608,0.420508581,0.002567301,1.03e-09,1.29e-07,"unmasked",2024
"1_3",8,1.808045719584,0.7890625,0.86948619778145,6.0985175654302,1.26732673267327,"NSABHC0009",0.25728119,0.308735616,0.00118418,1.39e-09,3.28e-08,"masked",2024
"1_4",8,1.88487133357816,0.816568047337278,0.90643150855566,6.58550705387242,1.22463768115942,"NSABHC0009",0.344654316,0.413590179,0.002272676,8.5e-10,7.87e-08,"unmasked",2024
"1_4",8,1.88487133357816,0.816568047337278,0.90643150855566,6.58550705387242,1.22463768115942,"NSABHC0009",0.277275049,0.332721582,0.001438126,1.5e-09,3.53e-08,"masked",2024
"1_5",5,1.56071040904141,0.777777777777778,0.969723899868247,4.7622031559046,1.28571428571429,"NSABHC0009",0.364091779,0.436915704,0.002946555,7.78e-10,8.19e-08,"unmasked",2024
"1_5",5,1.56071040904141,0.777777777777778,0.969723899868247,4.7622031559046,1.28571428571429,"NSABHC0009",0.290907697,0.349074633,0.001678882,1.29e-09,3.22e-08,"masked",2024
"2_1",5,1.36244748519163,0.702222222222222,0.846536219052448,3.90574085618811,1.42405063291139,"NSABHC0009",0.381498745,0.457798068,0.005034372,1.12e-09,1.23e-07,"unmasked",2024
"2_1",5,1.36244748519163,0.702222222222222,0.846536219052448,3.90574085618811,1.42405063291139,"NSABHC0009",0.344350528,0.41319326,0.002607956,1.69e-09,4.21e-08,"masked",2024
"2_2",9,2.11624078339457,0.872448979591837,0.963142687016625,8.29987773021439,1.14619883040936,"NSABHC0009",0.365621578,0.438739846,0.002955654,1.08e-09,1.23e-07,"unmasked",2024
"2_2",9,2.11624078339457,0.872448979591837,0.963142687016625,8.29987773021439,1.14619883040936,"NSABHC0009",0.291832978,0.350182149,0.001585037,1.75e-09,4.74e-08,"masked",2024
"2_3",9,2.11430813095153,0.869806094182826,0.962263098984076,8.28385244188648,1.14968152866242,"NSABHC0009",0.305855878,0.367026318,0.001527623,7.71e-10,7e-08,"unmasked",2024
"2_3",9,2.11430813095153,0.869806094182826,0.962263098984076,8.28385244188648,1.14968152866242,"NSABHC0009",0.252689612,0.303218794,0.001073272,1.4e-09,3.18e-08,"masked",2024
"2_4",8,1.96009513512456,0.84375,0.942606510371594,7.10000249264919,1.18518518518519,"NSABHC0009",0.274606588,0.329531734,0.001059425,5.8e-10,5.11e-08,"unmasked",2024
"2_4",8,1.96009513512456,0.84375,0.942606510371594,7.10000249264919,1.18518518518519,"NSABHC0009",0.240106402,0.288121022,0.000862624,1.06e-09,2.54e-08,"masked",2024
"2_5",5,1.49903067297901,0.760330578512397,0.931400125098263,4.4773469528284,1.31521739130435,"NSABHC0009",0.345623717,0.414747454,0.002721662,8.08e-10,8.39e-08,"unmasked",2024
"2_5",5,1.49903067297901,0.760330578512397,0.931400125098263,4.4773469528284,1.31521739130435,"NSABHC0009",0.271425746,0.325701743,0.001451376,1.22e-09,2.94e-08,"masked",2024
"3_1",2,0.636514168294813,0.444444444444444,0.918295834054489,1.88988157484231,2.25,"NSABHC0009",0.238234235,0.28588193,0.002523803,1.23e-09,1.56e-07,"unmasked",2024
"3_1",2,0.636514168294813,0.444444444444444,0.918295834054489,1.88988157484231,2.25,"NSABHC0009",0.218431192,0.262110643,0.001540275,1.59e-09,4.35e-08,"masked",2024
"3_2",6,1.3497923961724,0.625,0.753333479941888,3.85662479751264,1.6,"NSABHC0009",0.321213694,0.385453313,0.001882488,8.23e-10,1e-07,"unmasked",2024
"3_2",6,1.3497923961724,0.625,0.753333479941888,3.85662479751264,1.6,"NSABHC0009",0.260913057,0.313095137,0.001197498,1.26e-09,3.41e-08,"masked",2024
"3_3",5,1.40127664864337,0.726643598615917,0.87066213478474,4.06038033843453,1.37619047619048,"NSABHC0009",0.302917189,0.363501391,0.001637649,8.54e-10,1.04e-07,"unmasked",2024
"3_3",5,1.40127664864337,0.726643598615917,0.87066213478474,4.06038033843453,1.37619047619048,"NSABHC0009",0.245069278,0.294073922,0.001039343,1.45e-09,4.55e-08,"masked",2024
"3_4",5,1.35797785498732,0.680555555555556,0.843759081661951,3.88832259447933,1.46938775510204,"NSABHC0009",0.299062712,0.358875013,0.001623848,8.91e-10,1.05e-07,"unmasked",2024
"3_4",5,1.35797785498732,0.680555555555556,0.843759081661951,3.88832259447933,1.46938775510204,"NSABHC0009",0.256753801,0.308091756,0.001181137,1.64e-09,5.13e-08,"masked",2024
"3_5",2,0.693147180559945,0.5,1,2,2,"NSABHC0009",0.295900568,0.355082272,0.002282382,9.4e-10,1.02e-07,"unmasked",2024
"3_5",2,0.693147180559945,0.5,1,2,2,"NSABHC0009",0.245684725,0.294837204,0.001299039,1.64e-09,4.85e-08,"masked",2024
"4_1",5,1.38629436111989,0.6875,0.861353116146786,4,1.45454545454545,"NSABHC0009",0.297642265,0.357174216,0.002657131,1.26e-09,1.93e-07,"unmasked",2024
"4_1",5,1.38629436111989,0.6875,0.861353116146786,4,1.45454545454545,"NSABHC0009",0.245714116,0.294852791,0.001305519,1.56e-09,5e-08,"masked",2024
"4_2",7,1.73265872019921,0.781065088757396,0.890410444202866,5.65567078289921,1.28030303030303,"NSABHC0009",0.362344883,0.434811472,0.002763789,1.16e-09,1.75e-07,"unmasked",2024
"4_2",7,1.73265872019921,0.781065088757396,0.890410444202866,5.65567078289921,1.28030303030303,"NSABHC0009",0.265607825,0.318767779,0.001247644,1.64e-09,4.92e-08,"masked",2024
"4_3",10,2.11520907078974,0.85121107266436,0.918623627515687,8.29131905754592,1.17479674796748,"NSABHC0009",0.349452578,0.419343701,0.002082349,1.04e-09,1.57e-07,"unmasked",2024
"4_3",10,2.11520907078974,0.85121107266436,0.918623627515687,8.29131905754592,1.17479674796748,"NSABHC0009",0.256667374,0.307970905,0.001044478,1.45e-09,5.19e-08,"masked",2024
"4_4",4,1.22060726455302,0.66,0.880482023721841,3.38924527733983,1.51515151515152,"NSABHC0009",0.342401003,0.410879778,0.002464833,1.07e-09,1.54e-07,"unmasked",2024
"4_4",4,1.22060726455302,0.66,0.880482023721841,3.38924527733983,1.51515151515152,"NSABHC0009",0.25297158,0.303595093,0.001148185,1.54e-09,5.1e-08,"masked",2024
