"subplot_id","species_richness","shannon_diversity","simpson_diversity","pielou_evenness","exp_shannon","inv_simpson","site","CV","CV_rf","SV","CHV","CHV_nopca","image_type","year"
"4_5",6,1.73512645696292,0.814814814814815,0.968392514041223,5.66964472452693,1.22727272727273,"NSABHC0009",0.321488116,0.385777476,0.001996657,1.24e-09,1.39e-07,"unmasked",2024
"4_5",6,1.73512645696292,0.814814814814815,0.968392514041223,5.66964472452693,1.22727272727273,"NSABHC0009",0.246235046,0.295476737,0.00114398,1.71e-09,5.19e-08,"masked",2024
"5_1",5,1.50478828368119,0.76,0.934977529767123,4.50320012840204,1.31578947368421,"NSABHC0009",0.320298616,0.384358797,0.002797123,1.54e-09,3.34e-07,"unmasked",2024
"5_1",5,1.50478828368119,0.76,0.934977529767123,4.50320012840204,1.31578947368421,"NSABHC0009",0.255828785,0.306997828,0.001467459,1.86e-09,8.71e-08,"masked",2024
"5_2",8,1.89378823239114,0.809917355371901,0.910719630454857,6.64449194422446,1.23469387755102,"NSABHC0009",0.343735724,0.412480205,0.002545666,1.61e-09,2.89e-07,"unmasked",2024
"5_2",8,1.89378823239114,0.809917355371901,0.910719630454857,6.64449194422446,1.23469387755102,"NSABHC0009",0.260457854,0.312552312,0.001260832,1.81e-09,7.98e-08,"masked",2024
"5_3",9,2.12020822394067,0.87037037037037,0.964948347023808,8.33287241058561,1.14893617021277,"NSABHC0009",0.331143945,0.397374991,0.001884587,1.22e-09,1.87e-07,"unmasked",2024
"5_3",9,2.12020822394067,0.87037037037037,0.964948347023808,8.33287241058561,1.14893617021277,"NSABHC0009",0.258627104,0.31038148,0.001115672,1.71e-09,6.51e-08,"masked",2024
"5_4",11,2.27396571641925,0.8828125,0.948317360735068,9.71786278704123,1.13274336283186,"NSABHC0009",0.422885108,0.507455549,0.00267296,1.11e-09,1.48e-07,"unmasked",2024
"5_4",11,2.27396571641925,0.8828125,0.948317360735068,9.71786278704123,1.13274336283186,"NSABHC0009",0.271877878,0.326229125,0.001022856,1.6e-09,5.59e-08,"masked",2024
"5_5",6,1.62602069242075,0.769230769230769,0.90749942743224,5.08360518728255,1.3,"NSABHC0009",0.42365873,0.508390799,0.004985659,1.21e-09,1.75e-07,"unmasked",2024
"5_5",6,1.62602069242075,0.769230769230769,0.90749942743224,5.08360518728255,1.3,"NSABHC0009",0.284272763,0.341120237,0.001464356,1.58e-09,4.81e-08,"masked",2024
"1_1",5,1.5498260458782,0.775510204081633,0.962961064794514,4.71065067421325,1.28947368421053,"NSABHC0012",0.1905232,0.228626641,0.001751481,2.35e-09,3.02e-08,"unmasked",2024
"1_1",5,1.5498260458782,0.775510204081633,0.962961064794514,4.71065067421325,1.28947368421053,"NSABHC0012",0.190650235,0.228759675,0.001728618,2.26e-09,2e-08,"masked",2024
"1_2",3,0.830523691482846,0.5078125,0.755975242630612,2.29452004628532,1.96923076923077,"NSABHC0012",0.197062977,0.236475313,0.001722584,2.22e-09,2.94e-08,"unmasked",2024
"1_2",3,0.830523691482846,0.5078125,0.755975242630612,2.29452004628532,1.96923076923077,"NSABHC0012",0.191534003,0.229837693,0.001618365,2.18e-09,1.84e-08,"masked",2024
"1_3",3,0.936888307539016,0.567901234567901,0.85279248849004,2.55202792428089,1.76086956521739,"NSABHC0012",0.20444108,0.245330189,0.001839545,2.36e-09,3.64e-08,"unmasked",2024
"1_3",3,0.936888307539016,0.567901234567901,0.85279248849004,2.55202792428089,1.76086956521739,"NSABHC0012",0.197538973,0.237047968,0.001674246,2.39e-09,2.5e-08,"masked",2024
"1_4",4,1.32966134885476,0.722222222222222,0.959147917027245,3.77976314968462,1.38461538461538,"NSABHC0012",0.179747487,0.215694481,0.001447802,2.15e-09,2.89e-08,"unmasked",2024
"1_4",4,1.32966134885476,0.722222222222222,0.959147917027245,3.77976314968462,1.38461538461538,"NSABHC0012",0.174752175,0.209727825,0.001343509,1.9e-09,1.47e-08,"masked",2024
"1_5",5,1.50478828368119,0.76,0.934977529767123,4.50320012840204,1.31578947368421,"NSABHC0012",0.178054464,0.213667634,0.001389933,2.42e-09,3.26e-08,"unmasked",2024
"1_5",5,1.50478828368119,0.76,0.934977529767123,4.50320012840204,1.31578947368421,"NSABHC0012",0.173976296,0.208766543,0.00128639,2.09e-09,1.87e-08,"masked",2024
"2_1",5,1.23426786607908,0.611111111111111,0.766893743799275,3.43586208845225,1.63636363636364,"NSABHC0012",0.173186176,0.207824361,0.001342184,1.65e-09,1.97e-08,"unmasked",2024
"2_1",5,1.23426786607908,0.611111111111111,0.766893743799275,3.43586208845225,1.63636363636364,"NSABHC0012",0.170539817,0.204631858,0.001303002,1.89e-09,1.54e-08,"masked",2024
"2_2",5,1.30387552933639,0.650887573964497,0.810143416694102,3.68354472604923,1.53636363636364,"NSABHC0012",0.195416007,0.234500548,0.001705746,1.33e-09,1.42e-08,"unmasked",2024
"2_2",5,1.30387552933639,0.650887573964497,0.810143416694102,3.68354472604923,1.53636363636364,"NSABHC0012",0.190084737,0.22810475,0.001603675,1.44e-09,1.02e-08,"masked",2024
"2_3",3,1.00424247305408,0.612244897959184,0.914100892018565,2.7298385631036,1.63333333333333,"NSABHC0012",0.212347941,0.254816588,0.001969207,1.61e-09,1.65e-08,"unmasked",2024
"2_3",3,1.00424247305408,0.612244897959184,0.914100892018565,2.7298385631036,1.63333333333333,"NSABHC0012",0.202913021,0.243499367,0.001772019,1.76e-09,1.21e-08,"masked",2024
"2_4",4,1.15374194270109,0.612244897959184,0.832248889600231,3.17003282492367,1.63333333333333,"NSABHC0012",0.19369426,0.232432827,0.001884916,1.78e-09,1.98e-08,"unmasked",2024
"2_4",4,1.15374194270109,0.612244897959184,0.832248889600231,3.17003282492367,1.63333333333333,"NSABHC0012",0.191502378,0.229809059,0.001689307,1.9e-09,1.37e-08,"masked",2024
"2_5",3,1.09861228866811,0.666666666666667,1,3,1.5,"NSABHC0012",0.150046153,0.18005495,0.001406955,1.39e-09,1.55e-08,"unmasked",2024
"2_5",3,1.09861228866811,0.666666666666667,1,3,1.5,"NSABHC0012",0.156128758,0.187363646,0.0013343,1.4e-09,9.96e-09,"masked",2024
"3_1",8,2.04319187054512,0.864197530864198,0.982567593073364,7.71519584567766,1.15714285714286,"NSABHC0012",0.180905775,0.21708577,0.00146836,1.79e-09,2.14e-08,"unmasked",2024
"3_1",8,2.04319187054512,0.864197530864198,0.982567593073364,7.71519584567766,1.15714285714286,"NSABHC0012",0.183108843,0.219719733,0.001452621,2e-09,1.57e-08,"masked",2024
"3_2",9,2.14584175259475,0.87603305785124,0.976614668672713,8.54923454974006,1.14150943396226,"NSABHC0012",0.21394505,0.256733655,0.001722218,1.75e-09,2.27e-08,"unmasked",2024
"3_2",9,2.14584175259475,0.87603305785124,0.976614668672713,8.54923454974006,1.14150943396226,"NSABHC0012",0.205421165,0.246504259,0.001601853,1.91e-09,1.73e-08,"masked",2024
"3_3",6,1.74786809746676,0.816326530612245,0.975503759006108,5.74234749205346,1.225,"NSABHC0012",0.202938182,0.243528373,0.001743754,1.69e-09,1.56e-08,"unmasked",2024
"3_3",6,1.74786809746676,0.816326530612245,0.975503759006108,5.74234749205346,1.225,"NSABHC0012",0.196422961,0.235685527,0.001624493,1.85e-09,1.15e-08,"masked",2024
"3_4",3,1.05492016798614,0.64,0.960229717860761,2.87174588749259,1.5625,"NSABHC0012",0.190090149,0.228110505,0.001858377,1.37e-09,1.33e-08,"unmasked",2024
"3_4",3,1.05492016798614,0.64,0.960229717860761,2.87174588749259,1.5625,"NSABHC0012",0.183232701,0.219873653,0.001441028,1.41e-09,9.44e-09,"masked",2024
"3_5",4,1.38629436111989,0.75,1,4,1.33333333333333,"NSABHC0012",0.174891193,0.209868469,0.001789566,1.58e-09,1.72e-08,"unmasked",2024
"3_5",4,1.38629436111989,0.75,1,4,1.33333333333333,"NSABHC0012",0.184891346,0.221858437,0.001589956,1.55e-09,1.13e-08,"masked",2024
"4_1",7,1.81848316301237,0.816568047337278,0.934515483099356,6.16250384320462,1.22463768115942,"NSABHC0012",0.195124597,0.234151339,0.001828156,2.01e-09,2.4e-08,"unmasked",2024
"4_1",7,1.81848316301237,0.816568047337278,0.934515483099356,6.16250384320462,1.22463768115942,"NSABHC0012",0.186210256,0.223452785,0.001627185,2.24e-09,1.85e-08,"masked",2024
"4_2",6,1.63263092715435,0.777777777777778,0.911188669681059,5.11732032057026,1.28571428571429,"NSABHC0012",0.219732463,0.263678683,0.001948758,1.98e-09,2.65e-08,"unmasked",2024
"4_2",6,1.63263092715435,0.777777777777778,0.911188669681059,5.11732032057026,1.28571428571429,"NSABHC0012",0.206819327,0.248176135,0.00170217,2.21e-09,2.04e-08,"masked",2024
"4_3",6,1.67698777432242,0.790123456790123,0.935944697445866,5.34941802342378,1.265625,"NSABHC0012",0.20372687,0.244472407,0.001574336,1.49e-09,1.58e-08,"unmasked",2024
"4_3",6,1.67698777432242,0.790123456790123,0.935944697445866,5.34941802342378,1.265625,"NSABHC0012",0.193074821,0.231700518,0.001420842,1.62e-09,1.16e-08,"masked",2024
"4_4",2,0.693147180559945,0.5,1,2,2,"NSABHC0012",0.201105689,0.241326571,0.001700912,1.46e-09,1.64e-08,"unmasked",2024
"4_4",2,0.693147180559945,0.5,1,2,2,"NSABHC0012",0.192598829,0.23112078,0.001460702,1.49e-09,1.13e-08,"masked",2024
"4_5",5,1.45948187386908,0.737777777777778,0.906827074591388,4.30372907607261,1.35542168674699,"NSABHC0012",0.206119802,0.247345275,0.00161867,1.55e-09,1.27e-08,"unmasked",2024
"4_5",5,1.45948187386908,0.737777777777778,0.906827074591388,4.30372907607261,1.35542168674699,"NSABHC0012",0.1953792,0.234444224,0.001410166,1.5e-09,8.62e-09,"masked",2024
"5_1",3,1.09861228866811,0.666666666666667,1,3,1.5,"NSABHC0012",0.129981892,0.155981049,0.000997687,3.76e-09,1.13e-07,"unmasked",2024
"5_1",3,1.09861228866811,0.666666666666667,1,3,1.5,"NSABHC0012",0.176572778,0.211887564,0.001540709,2.03e-09,1.66e-08,"masked",2024
"5_2",4,1.21875900383729,0.681440443213296,0.879148785437412,3.38298685381851,1.46747967479675,"NSABHC0012",0.21259059,0.255108557,0.002133633,3.94e-09,7.75e-08,"unmasked",2024
"5_2",4,1.21875900383729,0.681440443213296,0.879148785437412,3.38298685381851,1.46747967479675,"NSABHC0012",0.205863959,0.247016983,0.001948659,3.75e-09,4.95e-08,"masked",2024
"5_3",5,1.22991860376421,0.640625,0.764191395183483,3.42095107241674,1.5609756097561,"NSABHC0012",0.199305668,0.239168764,0.001576676,1.67e-09,1.82e-08,"unmasked",2024
"5_3",5,1.22991860376421,0.640625,0.764191395183483,3.42095107241674,1.5609756097561,"NSABHC0012",0.187478967,0.224998201,0.00139525,1.79e-09,1.3e-08,"masked",2024
"5_4",7,1.70927136439708,0.79,0.87839172082374,5.52493434677784,1.26582278481013,"NSABHC0012",0.20359103,0.244307338,0.001469642,1.5e-09,1.82e-08,"unmasked",2024
"5_4",7,1.70927136439708,0.79,0.87839172082374,5.52493434677784,1.26582278481013,"NSABHC0012",0.187259892,0.224728538,0.001248512,1.64e-09,1.32e-08,"masked",2024
"5_5",5,1.2996509635499,0.6640625,0.807518546387612,3.66801617281868,1.50588235294118,"NSABHC0012",0.206860752,0.248233395,0.001469927,1.55e-09,1.81e-08,"unmasked",2024
"5_5",5,1.2996509635499,0.6640625,0.807518546387612,3.66801617281868,1.50588235294118,"NSABHC0012",0.190852041,0.229025544,0.001261389,1.59e-09,1.19e-08,"masked",2024
"1_1",5,1.42706104338072,0.716049382716049,0.886682880001534,4.16643620529281,1.39655172413793,"NSABHC0011",0.216631679,0.259957054,0.001804651,2.14e-09,2.88e-07,"unmasked",2024
"1_1",5,1.42706104338072,0.716049382716049,0.886682880001534,4.16643620529281,1.39655172413793,"NSABHC0011",0.202885022,0.243478746,0.001138597,4.42e-09,1.16e-07,"masked",2024
"1_2",6,1.66746193342929,0.78125,0.930628224416578,5.29870225712421,1.28,"NSABHC0011",0.213890182,0.256667931,0.001695546,1.84e-09,1.96e-07,"unmasked",2024
"1_2",6,1.66746193342929,0.78125,0.930628224416578,5.29870225712421,1.28,"NSABHC0011",0.201812116,0.242138774,0.001142839,4.27e-09,9.94e-08,"masked",2024
"1_3",6,1.58325845942048,0.75,0.883633370779725,4.87080128964072,1.33333333333333,"NSABHC0011",0.234708809,0.281650448,0.001721575,2.23e-09,1.76e-07,"unmasked",2024
"1_3",6,1.58325845942048,0.75,0.883633370779725,4.87080128964072,1.33333333333333,"NSABHC0011",0.207995294,0.249611494,0.001098957,5.27e-09,8.26e-08,"masked",2024
"1_4",3,0.900256051268537,0.53125,0.819448371872804,2.4602329762891,1.88235294117647,"NSABHC0011",0.220533935,0.26464089,0.001649287,2.34e-09,4e-07,"unmasked",2024
"1_4",3,0.900256051268537,0.53125,0.819448371872804,2.4602329762891,1.88235294117647,"NSABHC0011",0.193648247,0.232365161,0.000978733,4.57e-09,1.47e-07,"masked",2024
"1_5",4,1.05472091690681,0.581632653061225,0.760820318171659,2.87117374602673,1.71929824561403,"NSABHC0011",0.219039954,0.262850121,0.00174826,5.24e-09,1.38e-06,"unmasked",2024
"1_5",4,1.05472091690681,0.581632653061225,0.760820318171659,2.87117374602673,1.71929824561403,"NSABHC0011",0.200170444,0.240217806,0.001059709,7.89e-09,3.79e-07,"masked",2024
"2_1",5,1.38629436111989,0.6875,0.861353116146786,4,1.45454545454545,"NSABHC0011",0.222515516,0.267016389,0.001750397,1.73e-09,2.24e-07,"unmasked",2024
"2_1",5,1.38629436111989,0.6875,0.861353116146786,4,1.45454545454545,"NSABHC0011",0.211463557,0.25375312,0.001220241,4.05e-09,9.97e-08,"masked",2024
"2_2",3,0.867563228481461,0.5,0.789690082142847,2.3811015779523,2,"NSABHC0011",0.217441481,0.260929199,0.001622795,1.53e-09,2.4e-07,"unmasked",2024
"2_2",3,0.867563228481461,0.5,0.789690082142847,2.3811015779523,2,"NSABHC0011",0.200019435,0.240016257,0.001072687,3.35e-09,1.08e-07,"masked",2024
"2_3",5,1.42706104338072,0.716049382716049,0.886682880001534,4.16643620529281,1.39655172413793,"NSABHC0011",0.212801296,0.255361482,0.001413999,1.76e-09,2.9e-07,"unmasked",2024
"2_3",5,1.42706104338072,0.716049382716049,0.886682880001534,4.16643620529281,1.39655172413793,"NSABHC0011",0.19079947,0.228958452,0.000911014,4.02e-09,1.23e-07,"masked",2024
"2_4",4,0.940447988655326,0.48,0.67838982472352,2.56112851788714,2.08333333333333,"NSABHC0011",0.219553896,0.263466389,0.001670654,1.76e-09,3.88e-07,"unmasked",2024
"2_4",4,0.940447988655326,0.48,0.67838982472352,2.56112851788714,2.08333333333333,"NSABHC0011",0.195784792,0.234932787,0.001052341,3.85e-09,1.69e-07,"masked",2024
"2_5",5,1.35923670066501,0.68,0.844541246458714,3.89322047476173,1.47058823529412,"NSABHC0011",0.234254156,0.281107064,0.001776169,1.88e-09,3.97e-07,"unmasked",2024
"2_5",5,1.35923670066501,0.68,0.844541246458714,3.89322047476173,1.47058823529412,"NSABHC0011",0.203635123,0.24436454,0.001033077,3.78e-09,1.68e-07,"masked",2024
"3_1",8,2.04319187054512,0.864197530864198,0.982567593073364,7.71519584567766,1.15714285714286,"NSABHC0011",0.234846006,0.281816544,0.00170514,1.49e-09,6.86e-08,"unmasked",2024
"3_1",8,2.04319187054512,0.864197530864198,0.982567593073364,7.71519584567766,1.15714285714286,"NSABHC0011",0.202274786,0.24273779,0.001030008,3.29e-09,3.19e-08,"masked",2024
"3_2",2,0.500402423538188,0.32,0.721928094887362,1.64938488846612,3.125,"NSABHC0011",0.216647078,0.259975978,0.001386621,1.49e-09,8.1e-08,"unmasked",2024
"3_2",2,0.500402423538188,0.32,0.721928094887362,1.64938488846612,3.125,"NSABHC0011",0.189004476,0.226806754,0.00088779,3.11e-09,3.15e-08,"masked",2024
"3_3",6,1.58109375017182,0.740740740740741,0.882425223544658,4.86026882501538,1.35,"NSABHC0011",0.209004204,0.250805613,0.001343074,1.52e-09,1.12e-07,"unmasked",2024
"3_3",6,1.58109375017182,0.740740740740741,0.882425223544658,4.86026882501538,1.35,"NSABHC0011",0.185703828,0.222837008,0.000903946,3.14e-09,4.75e-08,"masked",2024
"3_4",3,1.05492016798614,0.64,0.960229717860761,2.87174588749259,1.5625,"NSABHC0011",0.222529663,0.267035834,0.001694746,2.21e-09,4.56e-07,"unmasked",2024
"3_4",3,1.05492016798614,0.64,0.960229717860761,2.87174588749259,1.5625,"NSABHC0011",0.202627159,0.243141262,0.001046013,4.71e-09,1.99e-07,"masked",2024
"3_5",4,1.2831726480161,0.698961937716263,0.925613407948596,3.60806871795753,1.43069306930693,"NSABHC0011",0.232705233,0.279243172,0.001669528,2.39e-09,3.36e-07,"unmasked",2024
"3_5",4,1.2831726480161,0.698961937716263,0.925613407948596,3.60806871795753,1.43069306930693,"NSABHC0011",0.200558275,0.240643758,0.000993579,4.51e-09,1.33e-07,"masked",2024
"4_1",7,1.88915916375402,0.839506172839506,0.970835762725816,6.61380521524019,1.19117647058824,"NSABHC0011",0.216688917,0.260025976,0.001526313,1.08e-09,4.32e-08,"unmasked",2024
"4_1",7,1.88915916375402,0.839506172839506,0.970835762725816,6.61380521524019,1.19117647058824,"NSABHC0011",0.192624109,0.231167318,0.000946899,2.49e-09,2e-08,"masked",2024
"4_2",4,1.2130075659799,0.65625,0.875,3.36358566101486,1.52380952380952,"NSABHC0011",0.211098237,0.253316954,0.001374564,1.52e-09,7.42e-08,"unmasked",2024
"4_2",4,1.2130075659799,0.65625,0.875,3.36358566101486,1.52380952380952,"NSABHC0011",0.189200353,0.227039965,0.00087855,3.23e-09,2.95e-08,"masked",2024
"4_3",4,0.836988216785836,0.416666666666667,0.603759374819711,2.3094010767585,2.4,"NSABHC0011",0.239716303,0.287658724,0.001605708,1.57e-09,1.38e-07,"unmasked",2024
"4_3",4,0.836988216785836,0.416666666666667,0.603759374819711,2.3094010767585,2.4,"NSABHC0011",0.20043162,0.240533237,0.000972212,3.06e-09,5.8e-08,"masked",2024
"4_4",7,1.72339170602205,0.788927335640138,0.885648140978509,5.60350170073035,1.26754385964912,"NSABHC0011",0.244897796,0.293876431,0.001852815,2.23e-09,3.91e-07,"unmasked",2024
"4_4",7,1.72339170602205,0.788927335640138,0.885648140978509,5.60350170073035,1.26754385964912,"NSABHC0011",0.210691371,0.252818236,0.001088513,4.55e-09,1.64e-07,"masked",2024
"4_5",7,1.56708122929332,0.704081632653061,0.80532044609259,4.79263914437691,1.42028985507246,"NSABHC0011",0.225876041,0.271050677,0.001610475,2.33e-09,2.29e-07,"unmasked",2024
"4_5",7,1.56708122929332,0.704081632653061,0.80532044609259,4.79263914437691,1.42028985507246,"NSABHC0011",0.199653886,0.23958169,0.001018253,4.93e-09,9.32e-08,"masked",2024
"5_1",5,1.35797785498732,0.680555555555556,0.843759081661951,3.88832259447933,1.46938775510204,"NSABHC0011",0.238228366,0.285875135,0.00176756,1.59e-09,7.57e-08,"unmasked",2024
"5_1",5,1.35797785498732,0.680555555555556,0.843759081661951,3.88832259447933,1.46938775510204,"NSABHC0011",0.201450754,0.241741341,0.000975814,3.05e-09,2.98e-08,"masked",2024
"5_2",5,1.55958115625988,0.78125,0.969022255665134,4.75682846001088,1.28,"NSABHC0011",0.244853145,0.293826678,0.001668404,1.57e-09,7.86e-08,"unmasked",2024
"5_2",5,1.55958115625988,0.78125,0.969022255665134,4.75682846001088,1.28,"NSABHC0011",0.202121064,0.24252806,0.000959383,3.33e-09,3.25e-08,"masked",2024
"5_3",3,1.03972077083992,0.625,0.946394630357186,2.82842712474619,1.6,"NSABHC0011",0.241511306,0.289814972,0.001670961,1.89e-09,2.11e-07,"unmasked",2024
"5_3",3,1.03972077083992,0.625,0.946394630357186,2.82842712474619,1.6,"NSABHC0011",0.204302171,0.245175827,0.001001821,3.9e-09,8.77e-08,"masked",2024
"5_4",3,1.09861228866811,0.666666666666667,1,3,1.5,"NSABHC0011",0.227556675,0.273067711,0.001529534,2.33e-09,3.79e-07,"unmasked",2024
"5_4",3,1.09861228866811,0.666666666666667,1,3,1.5,"NSABHC0011",0.201119347,0.241345391,0.001005553,4.71e-09,1.61e-07,"masked",2024
"5_5",4,0.836988216785836,0.416666666666667,0.603759374819711,2.3094010767585,2.4,"NSABHC0011",0.220649973,0.264780651,0.001602758,2.72e-09,3.04e-07,"unmasked",2024
"5_5",4,0.836988216785836,0.416666666666667,0.603759374819711,2.3094010767585,2.4,"NSABHC0011",0.210388733,0.252438696,0.001149533,5.65e-09,1.23e-07,"masked",2024
"1_1",4,0.940447988655326,0.48,0.67838982472352,2.56112851788714,2.08333333333333,"NSABHC0010",0.159564089,0.191476893,0.001094789,4.21e-09,1.06e-07,"unmasked",2024
"1_1",4,0.940447988655326,0.48,0.67838982472352,2.56112851788714,2.08333333333333,"NSABHC0010",0.120044579,0.144037717,0.000534274,1.02e-08,1.67e-08,"masked",2024
"1_2",3,1.05492016798614,0.64,0.960229717860761,2.87174588749259,1.5625,"NSABHC0010",0.131947779,0.158337325,0.000737374,2.33e-09,3.91e-08,"unmasked",2024
"1_2",3,1.05492016798614,0.64,0.960229717860761,2.87174588749259,1.5625,"NSABHC0010",0.1223864,0.146862835,0.000593651,7.75e-09,8.03e-09,"masked",2024
"1_3",3,1.03972077083992,0.625,0.946394630357186,2.82842712474619,1.6,"NSABHC0010",0.140139304,0.168167198,0.000889559,2.34e-09,3.1e-08,"unmasked",2024
"1_3",3,1.03972077083992,0.625,0.946394630357186,2.82842712474619,1.6,"NSABHC0010",0.129802249,0.155753755,0.000639019,7.25e-09,6.8e-09,"masked",2024
"1_5",3,1.01140426470735,0.611111111111111,0.920619835714305,2.74945927399721,1.63636363636364,"NSABHC0010",0.144956712,0.173948065,0.000828681,3.62e-09,6.23e-08,"unmasked",2024
"1_5",3,1.01140426470735,0.611111111111111,0.920619835714305,2.74945927399721,1.63636363636364,"NSABHC0010",0.137365232,0.164823896,0.000669481,8.78e-09,1.05e-08,"masked",2024
"2_1",5,1.42412991734677,0.722222222222222,0.884861668999043,4.15424173615638,1.38461538461538,"NSABHC0010",0.142417039,0.170900423,0.000864852,3.23e-09,1.05e-07,"unmasked",2024
"2_1",5,1.42412991734677,0.722222222222222,0.884861668999043,4.15424173615638,1.38461538461538,"NSABHC0010",0.131070418,0.157266802,0.000699695,8.38e-09,1.94e-08,"masked",2024
"2_3",2,0.693147180559945,0.5,1,2,2,"NSABHC0010",0.140976936,0.169172328,0.000946721,1.97e-09,4.47e-08,"unmasked",2024
"2_3",2,0.693147180559945,0.5,1,2,2,"NSABHC0010",0.128546742,0.154235167,0.000610886,4.91e-09,6.58e-09,"masked",2024
"2_5",3,1.03972077083992,0.625,0.946394630357186,2.82842712474619,1.6,"NSABHC0010",0.148372059,0.178046455,0.001167081,2.27e-09,4.4e-08,"unmasked",2024
"2_5",3,1.03972077083992,0.625,0.946394630357186,2.82842712474619,1.6,"NSABHC0010",0.15527322,0.18633238,0.000871804,7.53e-09,9.07e-09,"masked",2024
"3_5",3,1.00424247305408,0.612244897959184,0.914100892018565,2.7298385631036,1.63333333333333,"NSABHC0010",0.157806721,0.189368063,0.001124849,2.61e-09,4.13e-08,"unmasked",2024
"3_5",3,1.00424247305408,0.612244897959184,0.914100892018565,2.7298385631036,1.63333333333333,"NSABHC0010",0.140160832,0.168184927,0.000691265,7.1e-09,6.82e-09,"masked",2024
"4_3",3,1.03972077083992,0.625,0.946394630357186,2.82842712474619,1.6,"NSABHC0010",0.165076757,0.198092109,0.001383822,2.01e-09,2.1e-08,"unmasked",2024
"4_3",3,1.03972077083992,0.625,0.946394630357186,2.82842712474619,1.6,"NSABHC0010",0.160119965,0.192146548,0.000920513,5.8e-09,3.76e-09,"masked",2024
"4_4",2,0.636514168294813,0.444444444444444,0.918295834054489,1.88988157484231,2.25,"NSABHC0010",0.153441134,0.184129338,0.000973913,2.04e-09,3.36e-08,"unmasked",2024
"4_4",2,0.636514168294813,0.444444444444444,0.918295834054489,1.88988157484231,2.25,"NSABHC0010",0.137281985,0.164741699,0.000654926,5.38e-09,5.97e-09,"masked",2024
"4_5",4,1.35178399428965,0.73469387755102,0.975106032457373,3.86431329785834,1.36111111111111,"NSABHC0010",0.15478432,0.185741174,0.001020871,2.02e-09,1.96e-08,"unmasked",2024
"4_5",4,1.35178399428965,0.73469387755102,0.975106032457373,3.86431329785834,1.36111111111111,"NSABHC0010",0.134709425,0.161634825,0.000672191,5.5e-09,3.15e-09,"masked",2024
"5_2",2,0.693147180559945,0.5,1,2,2,"NSABHC0010",0.134917333,0.161900788,0.000951728,2.14e-09,2.12e-08,"unmasked",2024
"5_2",2,0.693147180559945,0.5,1,2,2,"NSABHC0010",0.136720731,0.16406726,0.00069927,6.08e-09,3.96e-09,"masked",2024
"5_3",4,1.33217904021012,0.72,0.960964047443681,3.789291416276,1.38888888888889,"NSABHC0010",0.142973436,0.171568125,0.000935259,1.42e-09,1.27e-08,"unmasked",2024
"5_3",4,1.33217904021012,0.72,0.960964047443681,3.789291416276,1.38888888888889,"NSABHC0010",0.129138468,0.154993279,0.00061304,3.98e-09,2.42e-09,"masked",2024
"5_4",3,1.01140426470735,0.611111111111111,0.920619835714305,2.74945927399721,1.63636363636364,"NSABHC0010",0.144693581,0.173632321,0.000928417,1.36e-09,2.03e-08,"unmasked",2024
"5_4",3,1.01140426470735,0.611111111111111,0.920619835714305,2.74945927399721,1.63636363636364,"NSABHC0010",0.123412818,0.148100441,0.000546619,3.93e-09,4.14e-09,"masked",2024
"5_5",3,1.00424247305408,0.612244897959184,0.914100892018565,2.7298385631036,1.63333333333333,"NSABHC0010",0.12906711,0.154880533,0.00065091,1.44e-09,1.47e-08,"unmasked",2024
"5_5",3,1.00424247305408,0.612244897959184,0.914100892018565,2.7298385631036,1.63333333333333,"NSABHC0010",0.123405567,0.148087087,0.000536566,3.86e-09,2.11e-09,"masked",2024
